"G_Not_Sure",7499,2104
"CP_Pilot_True",842,143
"CP_Pilot_False",192,235
"CP_Not_Sure",6696,1892
"design",122,0.4
"G_Pilot_True",189,16
"G_Pilot_False",91,134
"G_Not_Sure",7775,1795
"CP_Pilot_True",990,130
"CP_Pilot_False",221,233
"CP_Not_Sure",6844,1582
"design",132,0.4
"G_Pilot_True",779,41
"G_Pilot_False",133,68
"G_Not_Sure",7929,1050
"CP_Pilot_True",1848,114
"CP_Pilot_False",319,157
"CP_Not_Sure",6674,888
"design",162,0.4
"G_Pilot_True",8,2
"G_Pilot_False",66,211
"G_Not_Sure",5503,4210
"CP_Pilot_True",135,68
"CP_Pilot_False",104,319
"CP_Not_Sure",5338,4036
"design",92,0.44
"G_Pilot_True",19,5
"G_Pilot_False",83,175
"G_Not_Sure",6186,3532
"CP_Pilot_True",259,103
"CP_Pilot_False",138,275
"CP_Not_Sure",5891,3334
"design",102,0.44
"G_Pilot_True",72,14
"G_Pilot_False",90,157
"G_Not_Sure",7051,2616
"CP_Pilot_True",581,118
"CP_Pilot_False",168,253
"CP_Not_Sure",6464,2416
"design",122,0.44
"G_Pilot_True",75,11
"G_Pilot_False",108,133
"G_Not_Sure",7477,2196
"CP_Pilot_True",663,124
"CP_Pilot_False",221,218
"CP_Not_Sure",6776,1998
"design",132,0.44
"G_Pilot_True",389,40
"G_Pilot_False",95,94
"G_Not_Sure",8055,1327
"CP_Pilot_True",1480,141
"CP_Pilot_False",239,197
"CP_Not_Sure",6820,1123
"design",162,0.44
"G_Pilot_True",2,4
"G_Pilot_False",91,256
"G_Not_Sure",4897,4750
"CP_Pilot_True",100,56
"CP_Pilot_False",112,358
"CP_Not_Sure",4778,4596
"design",92,0.48
"G_Pilot_True",8,5
"G_Pilot_False",75,212
"G_Not_Sure",5733,3967
"CP_Pilot_True",182,67
"CP_Pilot_False",123,301
"CP_Not_Sure",5511,3816
"design",102,0.48
"G_Pilot_True",26,7
"G_Pilot_False",93,150
"G_Not_Sure",6722,3002
"CP_Pilot_True",384,103
"CP_Pilot_False",154,252
"CP_Not_Sure",6303,2804
"design",122,0.48
"G_Pilot_True",55,8
"G_Pilot_False",81,163
"G_Not_Sure",7146,2547
"CP_Pilot_True",467,107
"CP_Pilot_False",168,251
"CP_Not_Sure",6647,2360
"design",132,0.48
"G_Pilot_True",217,32
"G_Pilot_False",99,113
"G_Not_Sure",7851,1688
"CP_Pilot_True",1240,160
"CP_Pilot_False",239,205
"CP_Not_Sure",6688,1468
"design",162,0.48
