"CP_Not_Sure",4455,4178
"design",22,0.12
"G_Pilot_True",543,115
"G_Pilot_False",56,108
"G_Not_Sure",6203,2975
"CP_Pilot_True",1332,334
"CP_Pilot_False",64,159
"CP_Not_Sure",5406,2705
"design",26,0.12
"G_Pilot_True",810,95
"G_Pilot_False",78,80
"G_Not_Sure",6894,2043
"CP_Pilot_True",1856,258
"CP_Pilot_False",94,120
"CP_Not_Sure",5832,1840
"design",30,0.12
"G_Pilot_True",1300,112
"G_Pilot_False",51,92
"G_Not_Sure",6968,1477
"CP_Pilot_True",2508,224
"CP_Pilot_False",66,126
"CP_Not_Sure",5745,1331
"design",32,0.12
"G_Pilot_True",2601,84
"G_Pilot_False",37,39
"G_Not_Sure",6643,596
"CP_Pilot_True",3478,111
"CP_Pilot_False",70,64
"CP_Not_Sure",5733,544
"design",40,0.12
