"CP_Not_Sure",4576,4367
"design",122,0.48
"G_Pilot_True",33,11
"G_Pilot_False",87,319
"G_Not_Sure",5133,4417
"CP_Pilot_True",389,179
"CP_Pilot_False",159,523
"CP_Not_Sure",4705,4045
"design",132,0.48
"G_Pilot_True",142,42
"G_Pilot_False",87,277
"G_Not_Sure",5909,3543
"CP_Pilot_True",844,286
"CP_Pilot_False",190,475
"CP_Not_Sure",5104,3101
"design",162,0.48
