"G_Pilot_True",443,414
"G_Pilot_False",32,638
"G_Not_Sure",2108,6365
"CP_Pilot_True",668,647
"CP_Pilot_False",38,980
"CP_Not_Sure",1877,5790
"design",16,0.06
"G_Pilot_True",803,461
"G_Pilot_False",38,697
"G_Not_Sure",2648,5353
"CP_Pilot_True",1044,644
"CP_Pilot_False",58,1112
"CP_Not_Sure",2387,4755
"design",20,0.06
"G_Pilot_True",194,278
"G_Pilot_False",15,601
"G_Not_Sure",1795,7117
"CP_Pilot_True",423,627
"CP_Pilot_False",17,836
"CP_Not_Sure",1564,6533
"design",16,0.08
"G_Pilot_True",235,296
"G_Pilot_False",22,640
"G_Not_Sure",1909,6898
"CP_Pilot_True",405,579
"CP_Pilot_False",26,963
"CP_Not_Sure",1735,6292
"design",18,0.08
"G_Pilot_True",425,357
"G_Pilot_False",25,675
"G_Not_Sure",2250,6268
"CP_Pilot_True",739,697
"CP_Pilot_False",29,945
"CP_Not_Sure",1932,5658
"design",20,0.08
"G_Pilot_True",415,337
"G_Pilot_False",30,652
"G_Not_Sure",2366,6200
"CP_Pilot_True",671,608
"CP_Pilot_False",40,988
"CP_Not_Sure",2100,5593
"design",22,0.08
"G_Pilot_True",655,399
"G_Pilot_False",40,691
"G_Not_Sure",2653,5562
"CP_Pilot_True",925,615
"CP_Pilot_False",61,1086
"CP_Not_Sure",2362,4951
"design",26,0.08
"G_Pilot_True",204,247
"G_Pilot_False",21,689
"G_Not_Sure",2089,6750
"CP_Pilot_True",493,606
"CP_Pilot_False",22,890
"CP_Not_Sure",1799,6190
"design",20,0.1
"G_Pilot_True",200,261
"G_Pilot_False",24,621
"G_Not_Sure",2213,6681
"CP_Pilot_True",452,585
"CP_Pilot_False",28,868
"CP_Not_Sure",1957,6110
"design",22,0.1
"G_Pilot_True",375,286
"G_Pilot_False",24,676
"G_Not_Sure",2490,6149
"CP_Pilot_True",681,618
"CP_Pilot_False",34,952
"CP_Not_Sure",2174,5541
"design",26,0.1
"G_Pilot_True",518,402
"G_Pilot_False",34,674
"G_Not_Sure",2608,5764
"CP_Pilot_True",918,688
"CP_Pilot_False",48,964
"CP_Not_Sure",2194,5188
"design",28,0.1
"G_Pilot_True",784,469
"G_Pilot_False",45,691
"G_Not_Sure",2811,5200
"CP_Pilot_True",1091,672
"CP_Pilot_False",69,1091
"CP_Not_Sure",2480,4597
"design",34,0.1
"G_Pilot_True",106,160
"G_Pilot_False",24,677
"G_Not_Sure",1858,7175
"CP_Pilot_True",288,492
"CP_Pilot_False",25,844
"CP_Not_Sure",1675,6676
"design",22,0.12
"G_Pilot_True",204,195
"G_Pilot_False",23,645
"G_Not_Sure",2233,6700
"CP_Pilot_True",515,547
"CP_Pilot_False",31,854
"CP_Not_Sure",1914,6139
"design",26,0.12
"G_Pilot_True",354,252
"G_Pilot_False",22,668
"G_Not_Sure",2496,6208
"CP_Pilot_True",714,632
"CP_Pilot_False",29,910
"CP_Not_Sure",2129,5586
"design",30,0.12
"G_Pilot_True",510,330
"G_Pilot_False",33,633
"G_Not_Sure",2635,5859
"CP_Pilot_True",944,674
"CP_Pilot_False",43,885
"CP_Not_Sure",2191,5263
"design",32,0.12
"G_Pilot_True",895,453
"G_Pilot_False",58,711
"G_Not_Sure",2804,5079
"CP_Pilot_True",1149,616
"CP_Pilot_False",92,1120
"CP_Not_Sure",2516,4507
"design",40,0.12
