"CP_Pilot_False",1953,657
"CP_Not_Sure",2766,386
"design",78,0.2
"G_Pilot_True",59,25
"G_Pilot_False",74,229
"G_Not_Sure",5657,3956
"CP_Pilot_True",2830,1559
"CP_Pilot_False",1072,1371
"CP_Not_Sure",1888,1280
"design",54,0.24
"G_Pilot_True",80,25
"G_Pilot_False",94,166
"G_Not_Sure",6337,3298
"CP_Pilot_True",3205,1211
"CP_Pilot_False",1198,1219
"CP_Not_Sure",2108,1059
"design",60,0.24
"G_Pilot_True",165,31
"G_Pilot_False",114,151
"G_Not_Sure",7083,2456
"CP_Pilot_True",3361,829
"CP_Pilot_False",1587,1058
"CP_Not_Sure",2414,751
"design",70,0.24
"G_Pilot_True",233,33
"G_Pilot_False",108,116
"G_Not_Sure",7397,2113
"CP_Pilot_True",3574,667
"CP_Pilot_False",1638,915
"CP_Not_Sure",2526,680
"design",76,0.24
"G_Pilot_True",680,52
"G_Pilot_False",104,91
"G_Not_Sure",7810,1263
"CP_Pilot_True",3810,351
"CP_Pilot_False",1991,647
"CP_Not_Sure",2793,408
"design",94,0.24
"G_Pilot_True",29,20
"G_Pilot_False",73,206
"G_Not_Sure",5569,4103
"CP_Pilot_True",2772,1568
"CP_Pilot_False",1096,1425
"CP_Not_Sure",1803,1336
"design",62,0.28
"G_Pilot_True",61,20
"G_Pilot_False",96,165
"G_Not_Sure",6407,3251
"CP_Pilot_True",3094,1153
"CP_Pilot_False",1362,1204
"CP_Not_Sure",2108,1079
"design",70,0.28
"G_Pilot_True",134,31
"G_Pilot_False",97,122
"G_Not_Sure",7208,2408
"CP_Pilot_True",3477,789
"CP_Pilot_False",1579,982
"CP_Not_Sure",2383,790
"design",82,0.28
"G_Pilot_True",237,37
"G_Pilot_False",119,104
"G_Not_Sure",7561,1942
"CP_Pilot_True",3650,618
"CP_Pilot_False",1715,883
"CP_Not_Sure",2552,582
"design",90,0.28
"G_Pilot_True",670,57
"G_Pilot_False",121,83
"G_Not_Sure",7969,1100
"CP_Pilot_True",3939,319
"CP_Pilot_False",1983,573
"CP_Not_Sure",2838,348
"design",110,0.28
"G_Pilot_True",100,25
"G_Pilot_False",122,156
"G_Not_Sure",7153,2444
"CP_Pilot_True",3351,826
"CP_Pilot_False",1599,1010
"CP_Not_Sure",2425,789
"design",92,0.32
"G_Pilot_True",199,33
"G_Pilot_False",120,117
"G_Not_Sure",7566,1965
"CP_Pilot_True",3542,647
"CP_Pilot_False",1763,832
"CP_Not_Sure",2580,636
"design",102,0.32
"G_Pilot_True",603,46
"G_Pilot_False",94,85
"G_Not_Sure",7961,1211
"CP_Pilot_True",3986,360
"CP_Pilot_False",1947,619
"CP_Not_Sure",2725,363
"design",122,0.32
"G_Pilot_True",723,52
"G_Pilot_False",107,68
"G_Not_Sure",8012,1038
"CP_Pilot_True",3885,315
"CP_Pilot_False",2050,553
"CP_Not_Sure",2907,290
"design",132,0.32
"G_Pilot_True",1937,54
"G_Pilot_False",100,48
"G_Not_Sure",7336,525
"CP_Pilot_True",4101,128
"CP_Pilot_False",2289,338
"CP_Not_Sure",2983,161
"design",162,0.32
"G_Pilot_True",49,10
"G_Pilot_False",106,174
"G_Not_Sure",6605,3056
"CP_Pilot_True",3144,1105
"CP_Pilot_False",1372,1128
"CP_Not_Sure",2244,1007
"design",92,0.36
"G_Pilot_True",95,17
"G_Pilot_False",96,145
"G_Not_Sure",7085,2562
"CP_Pilot_True",3481,877
"CP_Pilot_False",1422,1062
"CP_Not_Sure",2373,785
"design",102,0.36
"G_Pilot_True",282,36
"G_Pilot_False",110,123
"G_Not_Sure",7804,1645
"CP_Pilot_True",3872,490
"CP_Pilot_False",1766,791
"CP_Not_Sure",2558,523
"design",122,0.36
"G_Pilot_True",418,32
"G_Pilot_False",94,86
"G_Not_Sure",7954,1416
"CP_Pilot_True",3832,374
"CP_Pilot_False",1890,714
"CP_Not_Sure",2744,446
"design",132,0.36
"G_Pilot_True",1167,44
"G_Pilot_False",97,64
"G_Not_Sure",7816,812
"CP_Pilot_True",3971,181
"CP_Pilot_False",2194,481
"CP_Not_Sure",2915,258
"design",162,0.36
"G_Pilot_True",23,10
"G_Pilot_False",94,191
"G_Not_Sure",5983,3699
"CP_Pilot_True",2823,1338
"CP_Pilot_False",1242,1336
"CP_Not_Sure",2035,1226
"design",92,0.4
"G_Pilot_True",54,10
"G_Pilot_False",91,164
"G_Not_Sure",6762,2919
"CP_Pilot_True",3170,1013
"CP_Pilot_False",1432,1162
"CP_Not_Sure",2305,918
"design",102,0.4
"G_Pilot_True",126,18
"G_Pilot_False",112,114
"G_Not_Sure",7521,2109
"CP_Pilot_True",3602,681
"CP_Pilot_False",1586,876
"CP_Not_Sure",2571,684
"design",122,0.4
"G_Pilot_True",171,26
"G_Pilot_False",109,114
"G_Not_Sure",7781,1799
"CP_Pilot_True",3627,587
"CP_Pilot_False",1806,848
"CP_Not_Sure",2628,504
"design",132,0.4
"G_Pilot_True",724,36
"G_Pilot_False",91,79
"G_Not_Sure",8026,1044
"CP_Pilot_True",3864,283
"CP_Pilot_False",2095,577
"CP_Not_Sure",2882,299
"design",162,0.4
"G_Pilot_True",6,2
"G_Pilot_False",88,215
"G_Not_Sure",5555,4134
"CP_Pilot_True",2718,1573
"CP_Pilot_False",1126,1419
"CP_Not_Sure",1805,1359
"design",92,0.44
"G_Pilot_True",22,12
"G_Pilot_False",79,175
"G_Not_Sure",6173,3539
"CP_Pilot_True",3040,1302
"CP_Pilot_False",1167,1241
"CP_Not_Sure",2067,1183
"design",102,0.44
"G_Pilot_True",62,18
"G_Pilot_False",96,155
"G_Not_Sure",7142,2527
"CP_Pilot_True",3437,855
"CP_Pilot_False",1448,1034
"CP_Not_Sure",2415,811
"design",122,0.44
"G_Pilot_True",90,13
"G_Pilot_False",99,126
"G_Not_Sure",7431,2241
"CP_Pilot_True",3638,725
"CP_Pilot_False",1632,961
"CP_Not_Sure",2350,694
"design",132,0.44
"G_Pilot_True",412,50
"G_Pilot_False",103,91
"G_Not_Sure",8028,1316
"CP_Pilot_True",3830,404
"CP_Pilot_False",1857,652
"CP_Not_Sure",2856,401
"design",162,0.44
"G_Pilot_True",1,3
"G_Pilot_False",76,271
"G_Not_Sure",4932,4717
"CP_Pilot_True",2387,1911
"CP_Pilot_False",974,1580
"CP_Not_Sure",1648,1500
"design",92,0.48
"G_Pilot_True",13,6
"G_Pilot_False",82,193
"G_Not_Sure",5744,3962
"CP_Pilot_True",2790,1511
"CP_Pilot_False",1121,1339
"CP_Not_Sure",1928,1311
"design",102,0.48
"G_Pilot_True",30,10
"G_Pilot_False",96,178
"G_Not_Sure",6748,2938
"CP_Pilot_True",3278,1038
"CP_Pilot_False",1432,1122
"CP_Not_Sure",2164,966
"design",122,0.48
"G_Pilot_True",44,7
"G_Pilot_False",104,133
"G_Not_Sure",7134,2578
"CP_Pilot_True",3401,879
"CP_Pilot_False",1545,998
"CP_Not_Sure",2336,841
"design",132,0.48
"G_Pilot_True",237,36
"G_Pilot_False",85,109
"G_Not_Sure",7894,1639
"CP_Pilot_True",3782,501
"CP_Pilot_False",1778,777
"CP_Not_Sure",2656,506
"design",162,0.48
