"G_Pilot_True",885,362
"G_Pilot_False",38,293
"G_Not_Sure",3940,4482
"CP_Pilot_True",2796,1599
"CP_Pilot_False",581,1988
"CP_Not_Sure",1486,1550
"design",16,0.06
"G_Pilot_True",860,305
"G_Pilot_False",43,312
"G_Not_Sure",3891,4589
"CP_Pilot_True",2747,1556
"CP_Pilot_False",568,2065
"CP_Not_Sure",1479,1585
"design",16,0.06
"G_Pilot_True",1441,353
"G_Pilot_False",46,316
"G_Not_Sure",4461,3383
"CP_Pilot_True",3069,957
"CP_Pilot_False",981,1962
"CP_Not_Sure",1898,1133
"design",20,0.06
"G_Pilot_True",361,267
"G_Pilot_False",33,355
"G_Not_Sure",3220,5764
"CP_Pilot_True",2207,2393
"CP_Pilot_False",331,2009
"CP_Not_Sure",1076,1984
"design",16,0.08
"G_Pilot_True",385,231
"G_Pilot_False",38,339
"G_Not_Sure",3519,5488
"CP_Pilot_True",2310,2114
"CP_Pilot_False",434,2150
"CP_Not_Sure",1198,1794
"design",18,0.08
"G_Pilot_True",693,289
"G_Pilot_False",39,354
"G_Not_Sure",4084,4541
"CP_Pilot_True",2740,1672
"CP_Pilot_False",565,1970
"CP_Not_Sure",1511,1542
"design",20,0.08
"G_Pilot_True",716,251
"G_Pilot_False",39,317
"G_Not_Sure",4386,4291
"CP_Pilot_True",2836,1453
"CP_Pilot_False",680,1961
"CP_Not_Sure",1625,1445
"design",22,0.08
"G_Pilot_True",1199,296
"G_Pilot_False",65,266
"G_Not_Sure",4714,3460
"CP_Pilot_True",3112,973
"CP_Pilot_False",980,1875
"CP_Not_Sure",1886,1174
"design",26,0.08
"G_Pilot_True",371,199
"G_Pilot_False",31,376
"G_Not_Sure",3533,5490
"CP_Pilot_True",2403,2228
"CP_Pilot_False",388,1961
"CP_Not_Sure",1144,1876
"design",20,0.1
"G_Pilot_True",377,216
"G_Pilot_False",46,352
"G_Not_Sure",3798,5211
"CP_Pilot_True",2434,2036
"CP_Pilot_False",526,2005
"CP_Not_Sure",1261,1738
"design",22,0.1
"G_Pilot_True",630,267
"G_Pilot_False",56,326
"G_Not_Sure",4347,4374
"CP_Pilot_True",2815,1496
"CP_Pilot_False",691,1959
"CP_Not_Sure",1527,1512
"design",26,0.1
"G_Pilot_True",1056,272
"G_Pilot_False",30,298
"G_Not_Sure",4530,3814
"CP_Pilot_True",3130,1160
"CP_Pilot_False",755,1933
"CP_Not_Sure",1731,1291
"design",28,0.1
"G_Pilot_True",1466,301
"G_Pilot_False",57,279
"G_Not_Sure",4835,3062
"CP_Pilot_True",3152,806
"CP_Pilot_False",1116,1788
"CP_Not_Sure",2090,1048
"design",34,0.1
"G_Pilot_True",173,135
"G_Pilot_False",35,379
"G_Not_Sure",3139,6139
"CP_Pilot_True",2015,2476
"CP_Pilot_False",328,2059
"CP_Not_Sure",1004,2118
"design",22,0.12
"G_Pilot_True",320,197
"G_Pilot_False",32,360
"G_Not_Sure",3963,5128
"CP_Pilot_True",2504,1952
"CP_Pilot_False",515,2019
"CP_Not_Sure",1296,1714
"design",26,0.12
"G_Pilot_True",620,210
"G_Pilot_False",50,321
"G_Not_Sure",4443,4356
"CP_Pilot_True",2887,1466
"CP_Pilot_False",666,1986
"CP_Not_Sure",1560,1435
"design",30,0.12
"G_Pilot_True",871,254
"G_Pilot_False",41,328
"G_Not_Sure",4540,3966
"CP_Pilot_True",3075,1254
"CP_Pilot_False",701,1900
"CP_Not_Sure",1676,1394
"design",32,0.12
"G_Pilot_True",1698,269
"G_Pilot_False",51,258
"G_Not_Sure",4803,2921
"CP_Pilot_True",3369,708
"CP_Pilot_False",1147,1702
"CP_Not_Sure",2036,1038
"design",40,0.12
