"G_Pilot_True",1327,167
"G_Pilot_False",56,90
"G_Not_Sure",6215,2145
"CP_Pilot_True",4489,897
"CP_Pilot_False",822,729
"CP_Not_Sure",2287,776
"design",16,0.06
"G_Pilot_True",1346,165
"G_Pilot_False",77,86
"G_Not_Sure",6185,2141
"CP_Pilot_True",4456,922
"CP_Pilot_False",839,729
"CP_Not_Sure",2313,741
"design",16,0.06
"G_Pilot_True",2334,92
"G_Pilot_False",58,55
"G_Not_Sure",6574,887
"CP_Pilot_True",5116,283
"CP_Pilot_False",1173,466
"CP_Not_Sure",2677,285
"design",20,0.06
"G_Pilot_True",570,175
"G_Pilot_False",46,169
"G_Not_Sure",5040,4000
"CP_Pilot_True",3446,1881
"CP_Pilot_False",536,1107
"CP_Not_Sure",1674,1356
"design",16,0.08
"G_Pilot_True",597,146
"G_Pilot_False",54,138
"G_Not_Sure",5565,3500
"CP_Pilot_True",3621,1547
"CP_Pilot_False",714,1037
"CP_Not_Sure",1881,1200
"design",18,0.08
"G_Pilot_True",1165,150
"G_Pilot_False",52,84
"G_Not_Sure",6417,2132
"CP_Pilot_True",4560,932
"CP_Pilot_False",834,732
"CP_Not_Sure",2240,702
"design",20,0.08
"G_Pilot_True",1101,114
"G_Pilot_False",58,66
"G_Not_Sure",6846,1815
"CP_Pilot_True",4492,717
"CP_Pilot_False",1026,656
"CP_Not_Sure",2487,622
"design",22,0.08
"G_Pilot_True",1855,82
"G_Pilot_False",70,57
"G_Not_Sure",6997,939
"CP_Pilot_True",4981,301
"CP_Pilot_False",1273,429
"CP_Not_Sure",2668,348
"design",26,0.08
"G_Pilot_True",551,136
"G_Pilot_False",37,127
"G_Not_Sure",5551,3598
"CP_Pilot_True",3698,1639
"CP_Pilot_False",614,1022
"CP_Not_Sure",1827,1200
"design",20,0.1
"G_Pilot_True",546,136
"G_Pilot_False",56,128
"G_Not_Sure",6027,3107
"CP_Pilot_True",3810,1391
"CP_Pilot_False",763,941
"CP_Not_Sure",2056,1039
"design",22,0.1
"G_Pilot_True",968,110
"G_Pilot_False",52,92
"G_Not_Sure",6884,1894
"CP_Pilot_True",4575,740
"CP_Pilot_False",960,699
"CP_Not_Sure",2369,657
"design",26,0.1
"G_Pilot_True",1549,118
"G_Pilot_False",52,62
"G_Not_Sure",6943,1276
"CP_Pilot_True",4980,495
"CP_Pilot_False",1017,493
"CP_Not_Sure",2547,468
"design",28,0.1
"G_Pilot_True",2295,74
"G_Pilot_False",57,37
"G_Not_Sure",6857,680
"CP_Pilot_True",5156,232
"CP_Pilot_False",1358,303
"CP_Not_Sure",2695,256
"design",34,0.1
"G_Pilot_True",243,111
"G_Pilot_False",46,174
"G_Not_Sure",5027,4399
"CP_Pilot_True",3253,2063
"CP_Pilot_False",544,1131
"CP_Not_Sure",1519,1490
"design",22,0.12
"G_Pilot_True",504,127
"G_Pilot_False",51,119
"G_Not_Sure",6253,2946
"CP_Pilot_True",3999,1322
"CP_Pilot_False",733,901
"CP_Not_Sure",2076,969
"design",26,0.12
"G_Pilot_True",836,130
"G_Pilot_False",61,86
"G_Not_Sure",6884,2003
"CP_Pilot_True",4498,801
"CP_Pilot_False",927,686
"CP_Not_Sure",2356,732
"design",30,0.12
"G_Pilot_True",1300,125
"G_Pilot_False",47,70
"G_Not_Sure",6984,1474
"CP_Pilot_True",4835,602
"CP_Pilot_False",1059,574
"CP_Not_Sure",2437,493
"design",32,0.12
"G_Pilot_True",2588,90
"G_Pilot_False",43,30
"G_Not_Sure",6605,644
"CP_Pilot_True",5225,193
"CP_Pilot_False",1204,320
"CP_Not_Sure",2807,251
"design",40,0.12
